"blueprint","item_name","category","tier","slot","resource","property","propertyName","rangeIndex","startQuality","endQuality","atStart","atEnd","mode"
"BP_CRAFT_thp_light_core_01_01_01","Aztalan Core","FPSArmours","0","Segment Paneling","Taranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_thp_light_core_01_01_03","Aztalan Tamarack Core","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_core_01_01_03","Aztalan Tamarack Core","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_core_01_01_03","Aztalan Tamarack Core","FPSArmours","0","Panel Covering","Lindinium","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_thp_light_core_01_01_03","Aztalan Tamarack Core","FPSArmours","0","Segment Paneling","Taranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_thp_light_core_01_01_12","Aztalan Galena Core","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_core_01_01_12","Aztalan Galena Core","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_core_01_01_12","Aztalan Galena Core","FPSArmours","0","Panel Covering","Lindinium","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_thp_light_core_01_01_12","Aztalan Galena Core","FPSArmours","0","Segment Paneling","Taranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_01","Aztalan Helmet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_01","Aztalan Helmet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_01","Aztalan Helmet","FPSArmours","0","Panel Covering","Lindinium","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_01","Aztalan Helmet","FPSArmours","0","Segment Paneling","Taranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_03","Aztalan Tamarack Helmet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_03","Aztalan Tamarack Helmet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_03","Aztalan Tamarack Helmet","FPSArmours","0","Panel Covering","Lindinium","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_03","Aztalan Tamarack Helmet","FPSArmours","0","Segment Paneling","Taranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_12","Aztalan Galena Helmet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_12","Aztalan Galena Helmet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_12","Aztalan Galena Helmet","FPSArmours","0","Panel Covering","Lindinium","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_thp_light_helmet_01_01_12","Aztalan Galena Helmet","FPSArmours","0","Segment Paneling","Taranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_thp_light_legs_01_01_01","Aztalan Legs","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_legs_01_01_01","Aztalan Legs","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_legs_01_01_01","Aztalan Legs","FPSArmours","0","Panel Covering","Lindinium","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_thp_light_legs_01_01_01","Aztalan Legs","FPSArmours","0","Segment Paneling","Taranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","9","1.1","multiplier"
"BP_CRAFT_thp_light_legs_01_01_03","Aztalan Tamarack Legs","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_legs_01_01_03","Aztalan Tamarack Legs","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_legs_01_01_03","Aztalan Tamarack Legs","FPSArmours","0","Panel Covering","Lindinium","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_thp_light_legs_01_01_03","Aztalan Tamarack Legs","FPSArmours","0","Segment Paneling","Taranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","9","1.1","multiplier"
"BP_CRAFT_thp_light_legs_01_01_12","Aztalan Galena Legs","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_legs_01_01_12","Aztalan Galena Legs","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_thp_light_legs_01_01_12","Aztalan Galena Legs","FPSArmours","0","Panel Covering","Lindinium","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_thp_light_legs_01_01_12","Aztalan Galena Legs","FPSArmours","0","Segment Paneling","Taranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","9","1.1","multiplier"
"BP_CRAFT_TOAG_LaserGatling_S2","Thlilye Laser Gatling","VehicleWeaponsS2","0","Drive Motor","Ouratite","GPP_Weapon_Damage","Impact Force","0","0","1000","0.95","1.05","multiplier"
"BP_CRAFT_TOAG_LaserGatling_S2","Thlilye Laser Gatling","VehicleWeaponsS2","0","Frame","Iron","GPP_Health_MaxHealth","Integrity","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01","Novian Crossbow","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Damage","Impact Force","0","0","499","0.95","1","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01","Novian Crossbow","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Damage","Impact Force","1","500","1000","1","1.05","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01","Novian Crossbow","FPSWeapons","0","Tensive Fibre","Ouratite","GPP_Weapon_Damage","Impact Force","0","0","499","0.85","1","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01","Novian Crossbow","FPSWeapons","0","Tensive Fibre","Ouratite","GPP_Weapon_Damage","Impact Force","1","500","1000","1","1.15","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint01","Novian ""Nighthunter"" Crossbow","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Damage","Impact Force","0","0","499","0.95","1","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint01","Novian ""Nighthunter"" Crossbow","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Damage","Impact Force","1","500","1000","1","1.05","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint01","Novian ""Nighthunter"" Crossbow","FPSWeapons","0","Tensive Fibre","Ouratite","GPP_Weapon_Damage","Impact Force","0","0","499","0.85","1","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint01","Novian ""Nighthunter"" Crossbow","FPSWeapons","0","Tensive Fibre","Ouratite","GPP_Weapon_Damage","Impact Force","1","500","1000","1","1.15","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint02","Novian ""Ghostmaker"" Crossbow","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Damage","Impact Force","0","0","499","0.95","1","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint02","Novian ""Ghostmaker"" Crossbow","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Damage","Impact Force","1","500","1000","1","1.05","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint02","Novian ""Ghostmaker"" Crossbow","FPSWeapons","0","Tensive Fibre","Ouratite","GPP_Weapon_Damage","Impact Force","0","0","499","0.85","1","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint02","Novian ""Ghostmaker"" Crossbow","FPSWeapons","0","Tensive Fibre","Ouratite","GPP_Weapon_Damage","Impact Force","1","500","1000","1","1.15","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint03","Novian ""Wildshot"" Crossbow","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Damage","Impact Force","0","0","499","0.95","1","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint03","Novian ""Wildshot"" Crossbow","FPSWeapons","0","Frame","Savrilium","GPP_Weapon_Damage","Impact Force","1","500","1000","1","1.05","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint03","Novian ""Wildshot"" Crossbow","FPSWeapons","0","Tensive Fibre","Ouratite","GPP_Weapon_Damage","Impact Force","0","0","499","0.85","1","multiplier"
"BP_CRAFT_utfl_crossbow_ballistic_01_tint03","Novian ""Wildshot"" Crossbow","FPSWeapons","0","Tensive Fibre","Ouratite","GPP_Weapon_Damage","Impact Force","1","500","1000","1","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_01","TrueDef-Pro Arms","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_01","TrueDef-Pro Arms","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_01","TrueDef-Pro Arms","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_02","TrueDef-Pro Arms Red/Silver","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_02","TrueDef-Pro Arms Red/Silver","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_02","TrueDef-Pro Arms Red/Silver","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_03","TrueDef-Pro Arms Yellow/Black","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_03","TrueDef-Pro Arms Yellow/Black","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_03","TrueDef-Pro Arms Yellow/Black","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_04","TrueDef-Pro Arms Yellow/Grey","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_04","TrueDef-Pro Arms Yellow/Grey","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_04","TrueDef-Pro Arms Yellow/Grey","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_05","TrueDef-Pro Arms Grey/Green","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_05","TrueDef-Pro Arms Grey/Green","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_05","TrueDef-Pro Arms Grey/Green","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_06","TrueDef-Pro Arms Aqua/Black","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_06","TrueDef-Pro Arms Aqua/Black","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_06","TrueDef-Pro Arms Aqua/Black","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_07","TrueDef-Pro Arms Gold/Grey/Black","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_07","TrueDef-Pro Arms Gold/Grey/Black","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_07","TrueDef-Pro Arms Gold/Grey/Black","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_08","TrueDef-Pro Arms Black/White/Violet","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_08","TrueDef-Pro Arms Black/White/Violet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_08","TrueDef-Pro Arms Black/White/Violet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_09","TrueDef-Pro Arms Black/Pink/Purple","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_09","TrueDef-Pro Arms Black/Pink/Purple","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_09","TrueDef-Pro Arms Black/Pink/Purple","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_10","TrueDef-Pro Arms White/Silver/Grey","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_10","TrueDef-Pro Arms White/Silver/Grey","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_10","TrueDef-Pro Arms White/Silver/Grey","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_11","TrueDef-Pro Arms Black/Silver","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_11","TrueDef-Pro Arms Black/Silver","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_11","TrueDef-Pro Arms Black/Silver","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_12","TrueDef-Pro Arms Black/Grey","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_12","TrueDef-Pro Arms Black/Grey","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_12","TrueDef-Pro Arms Black/Grey","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_13","TrueDef-Pro Arms Black/Grey/Red","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_13","TrueDef-Pro Arms Black/Grey/Red","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_13","TrueDef-Pro Arms Black/Grey/Red","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_14","TrueDef-Pro Arms Black/Gold/Silver","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_14","TrueDef-Pro Arms Black/Gold/Silver","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_14","TrueDef-Pro Arms Black/Gold/Silver","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_15","TrueDef-Pro Arms Black/Silver","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_15","TrueDef-Pro Arms Black/Silver","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_15","TrueDef-Pro Arms Black/Silver","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_16","TrueDef-Pro Arms Black/Silver/Green","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_16","TrueDef-Pro Arms Black/Silver/Green","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_16","TrueDef-Pro Arms Black/Silver/Green","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_17","TrueDef-Pro Arms Black/Aqua/Silver","FPSArmours","0","Casing","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.85","1.15","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_17","TrueDef-Pro Arms Black/Aqua/Silver","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_vgl_armor_light_arms_01_01_17","TrueDef-Pro Arms Black/Aqua/Silver","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
